,State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg
24073,AL,1,2021-05-08,530744,419.0,347.85714285714283
24124,AL,1,2021-05-09,530988,244.0,341.57142857142856
24175,AL,1,2021-05-10,531094,106.0,330.0
24226,AL,1,2021-05-11,531404,310.0,374.2857142857143
24277,AL,1,2021-05-12,531751,347.0,329.2857142857143
24328,AL,1,2021-05-13,532895,1144.0,412.0
24379,AL,1,2021-05-14,537813,4918.0,1069.7142857142858
24430,AL,1,2021-05-15,539829,2016.0,1297.857142857143
24481,AL,1,2021-05-16,540083,254.0,1299.2857142857142
24532,AL,1,2021-05-17,540267,184.0,1310.4285714285713
24583,AL,1,2021-05-18,540603,336.0,1314.142857142857
24634,AL,1,2021-05-19,540891,288.0,1305.7142857142858
24685,AL,1,2021-05-20,541230,339.0,1190.7142857142858
24736,AL,1,2021-05-21,541673,443.0,551.4285714285714
24787,AL,1,2021-05-22,541928,255.0,299.85714285714283
24838,AL,1,2021-05-23,542124,196.0,291.57142857142856
24889,AL,1,2021-05-24,542256,132.0,284.14285714285717
24940,AL,1,2021-05-25,542562,306.0,279.85714285714283
24991,AL,1,2021-05-26,542831,269.0,277.14285714285717
25042,AL,1,2021-05-27,543177,346.0,278.14285714285717
25093,AL,1,2021-05-28,543405,228.0,247.42857142857142
25144,AL,1,2021-05-29,543405,0.0,211.0
25195,AL,1,2021-05-30,543405,0.0,183.0
25246,AL,1,2021-05-31,543405,0.0,164.14285714285714
25297,AL,1,2021-06-01,544045,640.0,211.85714285714286
25348,AL,1,2021-06-02,544598,553.0,252.42857142857142
25399,AL,1,2021-06-03,545028,430.0,264.42857142857144
25450,AL,1,2021-06-04,545585,557.0,311.42857142857144
25501,AL,1,2021-06-05,545585,0.0,311.42857142857144
25552,AL,1,2021-06-06,545585,0.0,311.42857142857144
25603,AL,1,2021-06-07,546324,739.0,417.0
25654,AL,1,2021-06-08,546540,216.0,356.42857142857144
25705,AL,1,2021-06-09,546845,305.0,321.0
25756,AL,1,2021-06-10,547135,290.0,301.0
25807,AL,1,2021-06-11,547323,188.0,248.28571428571428
25858,AL,1,2021-06-12,547323,0.0,248.28571428571428
25909,AL,1,2021-06-13,547323,0.0,248.28571428571428
25960,AL,1,2021-06-14,547873,550.0,221.28571428571428
26011,AL,1,2021-06-15,548163,290.0,231.85714285714286
26062,AL,1,2021-06-16,548323,160.0,211.14285714285714
26113,AL,1,2021-06-17,548323,0.0,169.71428571428572
26164,AL,1,2021-06-18,548657,334.0,190.57142857142858
26215,AL,1,2021-06-19,548657,0.0,190.57142857142858
26266,AL,1,2021-06-20,548657,0.0,190.57142857142858
26317,AL,1,2021-06-21,549013,356.0,162.85714285714286
26368,AL,1,2021-06-22,549013,0.0,121.42857142857143
26419,AL,1,2021-06-23,549394,381.0,153.0
26470,AL,1,2021-06-24,549394,0.0,153.0
26521,AL,1,2021-06-25,549934,540.0,182.42857142857142
26572,AL,1,2021-06-26,549934,0.0,182.42857142857142
26623,AL,1,2021-06-27,549934,0.0,182.42857142857142
26674,AL,1,2021-06-28,550451,517.0,205.42857142857142
26725,AL,1,2021-06-29,550451,0.0,205.42857142857142
26776,AL,1,2021-06-30,550983,532.0,227.0
26827,AL,1,2021-07-01,550983,0.0,227.0
26878,AL,1,2021-07-02,551298,315.0,194.85714285714286
26929,AL,1,2021-07-03,551298,0.0,194.85714285714286
26980,AL,1,2021-07-04,551298,0.0,194.85714285714286
27031,AL,1,2021-07-05,551298,0.0,121.0
27082,AL,1,2021-07-06,551298,0.0,121.0
27133,AL,1,2021-07-07,552911,1613.0,275.42857142857144
27184,AL,1,2021-07-08,552911,0.0,275.42857142857144
27235,AL,1,2021-07-09,554071,1160.0,396.14285714285717
27286,AL,1,2021-07-10,554605,534.0,472.42857142857144
27337,AL,1,2021-07-11,554605,0.0,472.42857142857144
27388,AL,1,2021-07-12,555215,610.0,559.5714285714286
27439,AL,1,2021-07-13,555215,0.0,559.5714285714286
27490,AL,1,2021-07-14,556613,1398.0,528.8571428571429
27541,AL,1,2021-07-15,557578,965.0,666.7142857142857
27592,AL,1,2021-07-16,558577,999.0,643.7142857142857
27643,AL,1,2021-07-17,559478,901.0,696.1428571428571
27694,AL,1,2021-07-18,560202,724.0,799.5714285714286
27745,AL,1,2021-07-19,560920,718.0,815.0
27796,AL,1,2021-07-20,562311,1391.0,1013.7142857142857
27847,AL,1,2021-07-21,563943,1632.0,1047.142857142857
27898,AL,1,2021-07-22,565510,1567.0,1133.142857142857
27949,AL,1,2021-07-23,567243,1733.0,1238.0
28000,AL,1,2021-07-24,569131,1888.0,1379.0
28051,AL,1,2021-07-25,570667,1536.0,1495.0
28102,AL,1,2021-07-26,572070,1403.0,1592.857142857143
28153,AL,1,2021-07-27,574737,2667.0,1775.142857142857
28204,AL,1,2021-07-28,577463,2726.0,1931.4285714285713
28255,AL,1,2021-07-29,577463,0.0,1707.5714285714287
28306,AL,1,2021-07-30,577463,0.0,1460.0
28357,AL,1,2021-07-31,588357,10894.0,2746.5714285714284
28408,AL,1,2021-08-01,589808,1451.0,2734.4285714285716
28459,AL,1,2021-08-02,591193,1385.0,2731.8571428571427
28510,AL,1,2021-08-03,592417,1224.0,2525.714285714286
28561,AL,1,2021-08-04,595816,3399.0,2621.8571428571427
28612,AL,1,2021-08-05,599633,3817.0,3167.1428571428573
28663,AL,1,2021-08-06,603318,3685.0,3693.5714285714284
28714,AL,1,2021-08-07,603318,0.0,2137.285714285714
28765,AL,1,2021-08-08,603318,0.0,1930.0
28816,AL,1,2021-08-09,612086,8768.0,2984.714285714286
28867,AL,1,2021-08-10,615901,3815.0,3354.8571428571427
28918,AL,1,2021-08-11,619752,3851.0,3419.4285714285716
28969,AL,1,2021-08-12,623919,4167.0,3469.4285714285716
29020,AL,1,2021-08-13,627905,3986.0,3512.4285714285716
29071,AL,1,2021-08-14,627905,0.0,3512.4285714285716
29122,AL,1,2021-08-15,627905,0.0,3512.4285714285716
29173,AL,1,2021-08-16,637363,9458.0,3611.0
29224,AL,1,2021-08-17,641386,4023.0,3640.714285714286
29275,AL,1,2021-08-18,645851,4465.0,3728.4285714285716
29326,AL,1,2021-08-19,649741,3890.0,3688.8571428571427
29377,AL,1,2021-08-20,653540,3799.0,3662.1428571428573
29428,AL,1,2021-08-21,653540,0.0,3662.1428571428573
29479,AL,1,2021-08-22,653540,0.0,3662.1428571428573
29530,AL,1,2021-08-23,665653,12113.0,4041.4285714285716
29581,AL,1,2021-08-24,665653,0.0,3466.714285714286
29632,AL,1,2021-08-25,665653,0.0,2828.8571428571427
29683,AL,1,2021-08-26,676795,11142.0,3864.8571428571427
29734,AL,1,2021-08-27,681828,5033.0,4041.1428571428573
29785,AL,1,2021-08-28,681828,0.0,4041.1428571428573
29836,AL,1,2021-08-29,681828,0.0,4041.1428571428573
29887,AL,1,2021-08-30,694523,12695.0,4124.285714285715
29938,AL,1,2021-08-31,699729,5206.0,4868.0
29989,AL,1,2021-09-01,704420,4691.0,5538.142857142857
30040,AL,1,2021-09-02,709732,5312.0,4705.285714285715
30091,AL,1,2021-09-03,714860,5128.0,4718.857142857143
30142,AL,1,2021-09-04,714860,0.0,4718.857142857143
30193,AL,1,2021-09-05,714860,0.0,4718.857142857143
30244,AL,1,2021-09-06,714860,0.0,2905.285714285714
30295,AL,1,2021-09-07,727360,12500.0,3947.285714285714
30346,AL,1,2021-09-08,732151,4791.0,3961.5714285714284
30397,AL,1,2021-09-09,736518,4367.0,3826.5714285714284
30448,AL,1,2021-09-10,741318,4800.0,3779.714285714286
30499,AL,1,2021-09-11,741318,0.0,3779.714285714286
30550,AL,1,2021-09-12,741318,0.0,3779.714285714286
30601,AL,1,2021-09-13,750298,8980.0,5062.571428571428
30652,AL,1,2021-09-14,754242,3944.0,3840.285714285714
30703,AL,1,2021-09-15,757893,3651.0,3677.4285714285716
30754,AL,1,2021-09-16,761865,3972.0,3621.0
30805,AL,1,2021-09-17,764839,2974.0,3360.1428571428573
30856,AL,1,2021-09-18,764839,0.0,3360.1428571428573
30907,AL,1,2021-09-19,764839,0.0,3360.1428571428573
30958,AL,1,2021-09-20,772311,7472.0,3144.714285714286
31009,AL,1,2021-09-21,775531,3220.0,3041.285714285714
31060,AL,1,2021-09-22,778549,3018.0,2950.8571428571427
31111,AL,1,2021-09-23,781915,3366.0,2864.285714285714
31162,AL,1,2021-09-24,784484,2569.0,2806.4285714285716
31213,AL,1,2021-09-25,784484,0.0,2806.4285714285716
31264,AL,1,2021-09-26,784484,0.0,2806.4285714285716
31315,AL,1,2021-09-27,790648,6164.0,2619.5714285714284
31366,AL,1,2021-09-28,792632,1984.0,2443.0
31417,AL,1,2021-09-29,794773,2141.0,2317.714285714286
31468,AL,1,2021-09-30,796475,1702.0,2080.0
31519,AL,1,2021-10-01,798320,1845.0,1976.5714285714287
31570,AL,1,2021-10-02,798320,0.0,1976.5714285714287
31621,AL,1,2021-10-03,798320,0.0,1976.5714285714287
31672,AL,1,2021-10-04,801428,3108.0,1540.0
31723,AL,1,2021-10-05,802977,1549.0,1477.857142857143
31774,AL,1,2021-10-06,804249,1272.0,1353.7142857142858
31825,AL,1,2021-10-07,805511,1262.0,1290.857142857143
31876,AL,1,2021-10-08,806560,1049.0,1177.142857142857
31927,AL,1,2021-10-09,806560,0.0,1177.142857142857
31978,AL,1,2021-10-10,806560,0.0,1177.142857142857
32029,AL,1,2021-10-11,808599,2039.0,1024.4285714285713
32080,AL,1,2021-10-12,809485,886.0,929.7142857142857
32131,AL,1,2021-10-13,810501,1016.0,893.1428571428571
32182,AL,1,2021-10-14,811551,1050.0,862.8571428571429
32233,AL,1,2021-10-15,812694,1143.0,876.2857142857143
32284,AL,1,2021-10-16,812694,0.0,876.2857142857143
32335,AL,1,2021-10-17,812694,0.0,876.2857142857143
32386,AL,1,2021-10-18,814363,1669.0,823.4285714285714
32437,AL,1,2021-10-19,815324,961.0,834.1428571428571
32488,AL,1,2021-10-20,815989,665.0,784.0
32539,AL,1,2021-10-21,817054,1065.0,786.1428571428571
32590,AL,1,2021-10-22,818652,1598.0,851.1428571428571
32641,AL,1,2021-10-23,818652,0.0,851.1428571428571
32692,AL,1,2021-10-24,818652,0.0,851.1428571428571
32743,AL,1,2021-10-25,820312,1660.0,849.8571428571429
32794,AL,1,2021-10-26,821255,943.0,847.2857142857143
32845,AL,1,2021-10-27,828648,7393.0,1808.4285714285713
32896,AL,1,2021-10-28,830789,2141.0,1962.142857142857
32947,AL,1,2021-10-29,831165,376.0,1787.5714285714287
32998,AL,1,2021-10-30,831165,0.0,1787.5714285714287
33049,AL,1,2021-10-31,831165,0.0,1787.5714285714287
33100,AL,1,2021-11-01,832264,1099.0,1707.4285714285713
33151,AL,1,2021-11-02,833009,745.0,1679.142857142857
33202,AL,1,2021-11-03,833493,484.0,692.1428571428571
33253,AL,1,2021-11-04,834582,1089.0,541.8571428571429
33304,AL,1,2021-11-05,835157,575.0,570.2857142857143
33355,AL,1,2021-11-06,835157,0.0,570.2857142857143
33406,AL,1,2021-11-07,835157,0.0,570.2857142857143
33457,AL,1,2021-11-08,836255,1098.0,570.1428571428571
33508,AL,1,2021-11-09,837250,995.0,605.8571428571429
33559,AL,1,2021-11-10,837428,178.0,562.1428571428571
33610,AL,1,2021-11-11,838114,686.0,504.57142857142856
33661,AL,1,2021-11-12,838836,722.0,525.5714285714286
33712,AL,1,2021-11-13,838836,0.0,525.5714285714286
33763,AL,1,2021-11-14,838836,0.0,525.5714285714286
33814,AL,1,2021-11-15,839953,1117.0,528.2857142857143
33865,AL,1,2021-11-16,840495,542.0,463.57142857142856
33916,AL,1,2021-11-17,840991,496.0,509.0
33967,AL,1,2021-11-18,841483,492.0,481.2857142857143
34018,AL,1,2021-11-19,841956,473.0,445.7142857142857
34069,AL,1,2021-11-20,841956,0.0,445.7142857142857
34120,AL,1,2021-11-21,841956,0.0,445.7142857142857
34171,AL,1,2021-11-22,843161,1205.0,458.2857142857143
34222,AL,1,2021-11-23,843780,619.0,469.2857142857143
34273,AL,1,2021-11-24,844196,416.0,457.85714285714283
34324,AL,1,2021-11-25,844594,398.0,444.42857142857144
34375,AL,1,2021-11-26,844594,0.0,376.85714285714283
34426,AL,1,2021-11-27,844594,0.0,376.85714285714283
34477,AL,1,2021-11-28,844594,0.0,376.85714285714283
34528,AL,1,2021-11-29,845284,690.0,303.2857142857143
34579,AL,1,2021-11-30,845761,477.0,283.0
34630,AL,1,2021-12-01,846297,536.0,300.14285714285717
34681,AL,1,2021-12-02,847064,767.0,352.85714285714283
34732,AL,1,2021-12-03,847659,595.0,437.85714285714283
34783,AL,1,2021-12-04,847659,0.0,437.85714285714283
34834,AL,1,2021-12-05,847659,0.0,437.85714285714283
34885,AL,1,2021-12-06,848779,1120.0,499.2857142857143
34936,AL,1,2021-12-07,849409,630.0,521.1428571428571
34987,AL,1,2021-12-08,850096,687.0,542.7142857142857
35038,AL,1,2021-12-09,850645,549.0,511.57142857142856
35089,AL,1,2021-12-10,851237,592.0,511.14285714285717
35140,AL,1,2021-12-11,851237,0.0,511.14285714285717
35191,AL,1,2021-12-12,851237,0.0,511.14285714285717
35242,AL,1,2021-12-13,852574,1337.0,542.1428571428571
35293,AL,1,2021-12-14,854229,1655.0,688.5714285714286
35344,AL,1,2021-12-15,854876,647.0,682.8571428571429
35395,AL,1,2021-12-16,855692,816.0,721.0
35446,AL,1,2021-12-17,856600,908.0,766.1428571428571
35497,AL,1,2021-12-18,856600,0.0,766.1428571428571
35548,AL,1,2021-12-19,856600,0.0,766.1428571428571
35599,AL,1,2021-12-20,858396,1796.0,831.7142857142857
35650,AL,1,2021-12-21,859650,1254.0,774.4285714285714
35701,AL,1,2021-12-22,861110,1460.0,890.5714285714286
35752,AL,1,2021-12-23,863170,2060.0,1068.2857142857142
35803,AL,1,2021-12-24,865636,2466.0,1290.857142857143
35854,AL,1,2021-12-25,865636,0.0,1290.857142857143
35905,AL,1,2021-12-26,865636,0.0,1290.857142857143
35956,AL,1,2021-12-27,870627,4991.0,1747.2857142857142
36007,AL,1,2021-12-28,874332,3705.0,2097.4285714285716
36058,AL,1,2021-12-29,880307,5975.0,2742.4285714285716
36109,AL,1,2021-12-30,888563,8256.0,3627.5714285714284
36160,AL,1,2021-12-31,896614,8051.0,4425.428571428572
36211,AL,1,2022-01-01,896614,0.0,4425.428571428572
36262,AL,1,2022-01-02,896614,0.0,4425.428571428572
36313,AL,1,2022-01-03,896614,0.0,3712.4285714285716
36364,AL,1,2022-01-04,921175,24561.0,6691.857142857143
36415,AL,1,2022-01-05,932250,11075.0,7420.428571428572
36466,AL,1,2022-01-06,944876,12626.0,8044.714285714285
36517,AL,1,2022-01-07,957848,12972.0,8747.714285714286
36568,AL,1,2022-01-08,957848,0.0,8747.714285714286
36619,AL,1,2022-01-09,957848,0.0,8747.714285714286
36670,AL,1,2022-01-10,984882,27034.0,12609.714285714286
36721,AL,1,2022-01-11,993418,8536.0,10320.42857142857
36772,AL,1,2022-01-12,1004622,11204.0,10338.857142857143
36823,AL,1,2022-01-13,1004622,0.0,8535.142857142857
36874,AL,1,2022-01-14,1004622,0.0,6682.0
36925,AL,1,2022-01-15,1004622,0.0,6682.0
36976,AL,1,2022-01-16,1004622,0.0,6682.0
37027,AL,1,2022-01-17,1064536,59914.0,11379.142857142857
37078,AL,1,2022-01-18,1071264,6728.0,11120.857142857143
37129,AL,1,2022-01-19,1088370,17106.0,11964.0
37180,AL,1,2022-01-20,1104356,15986.0,14247.714285714286
37231,AL,1,2022-01-21,1120881,16525.0,16608.428571428572
37282,AL,1,2022-01-22,1120881,0.0,16608.428571428572
37333,AL,1,2022-01-23,1120881,0.0,16608.428571428572
37384,AL,1,2022-01-24,1153149,32268.0,12659.0
37435,AL,1,2022-01-25,1153149,0.0,11697.857142857143
37486,AL,1,2022-01-26,1153149,0.0,9254.142857142857
37537,AL,1,2022-01-27,1153149,0.0,6970.428571428572
8,DE,10,2020-01-22,0,,
59,DE,10,2020-01-23,0,0.0,
110,DE,10,2020-01-24,0,0.0,
161,DE,10,2020-01-25,0,0.0,
212,DE,10,2020-01-26,0,0.0,
263,DE,10,2020-01-27,0,0.0,
314,DE,10,2020-01-28,0,0.0,
365,DE,10,2020-01-29,0,0.0,0.0
416,DE,10,2020-01-30,0,0.0,0.0
467,DE,10,2020-01-31,0,0.0,0.0
518,DE,10,2020-02-01,0,0.0,0.0
569,DE,10,2020-02-02,0,0.0,0.0
620,DE,10,2020-02-03,0,0.0,0.0
671,DE,10,2020-02-04,0,0.0,0.0
722,DE,10,2020-02-05,0,0.0,0.0
773,DE,10,2020-02-06,0,0.0,0.0
824,DE,10,2020-02-07,0,0.0,0.0
875,DE,10,2020-02-08,0,0.0,0.0
926,DE,10,2020-02-09,0,0.0,0.0
977,DE,10,2020-02-10,0,0.0,0.0
1028,DE,10,2020-02-11,0,0.0,0.0
1079,DE,10,2020-02-12,0,0.0,0.0
1130,DE,10,2020-02-13,0,0.0,0.0
1181,DE,10,2020-02-14,0,0.0,0.0
1232,DE,10,2020-02-15,0,0.0,0.0
1283,DE,10,2020-02-16,0,0.0,0.0
1334,DE,10,2020-02-17,0,0.0,0.0
1385,DE,10,2020-02-18,0,0.0,0.0
1436,DE,10,2020-02-19,0,0.0,0.0
1487,DE,10,2020-02-20,0,0.0,0.0
1538,DE,10,2020-02-21,0,0.0,0.0
1589,DE,10,2020-02-22,0,0.0,0.0
1640,DE,10,2020-02-23,0,0.0,0.0
1691,DE,10,2020-02-24,0,0.0,0.0
1742,DE,10,2020-02-25,0,0.0,0.0
1793,DE,10,2020-02-26,0,0.0,0.0
1844,DE,10,2020-02-27,0,0.0,0.0
1895,DE,10,2020-02-28,0,0.0,0.0
1946,DE,10,2020-02-29,0,0.0,0.0
1997,DE,10,2020-03-01,0,0.0,0.0
2048,DE,10,2020-03-02,0,0.0,0.0
2099,DE,10,2020-03-03,0,0.0,0.0
2150,DE,10,2020-03-04,0,0.0,0.0
2201,DE,10,2020-03-05,0,0.0,0.0
2252,DE,10,2020-03-06,0,0.0,0.0
2303,DE,10,2020-03-07,0,0.0,0.0
2354,DE,10,2020-03-08,0,0.0,0.0
2405,DE,10,2020-03-09,0,0.0,0.0
2456,DE,10,2020-03-10,0,0.0,0.0
2507,DE,10,2020-03-11,0,0.0,0.0
2558,DE,10,2020-03-12,4,4.0,0.5714285714285714
2609,DE,10,2020-03-13,4,0.0,0.5714285714285714
2660,DE,10,2020-03-14,6,2.0,0.8571428571428571
2711,DE,10,2020-03-15,7,1.0,1.0
2762,DE,10,2020-03-16,8,1.0,1.1428571428571428
2813,DE,10,2020-03-17,17,9.0,2.4285714285714284
2864,DE,10,2020-03-18,26,9.0,3.7142857142857144
2915,DE,10,2020-03-19,30,4.0,3.7142857142857144
2966,DE,10,2020-03-20,39,9.0,5.0
3017,DE,10,2020-03-21,45,6.0,5.571428571428571
3068,DE,10,2020-03-22,56,11.0,7.0
3119,DE,10,2020-03-23,87,31.0,11.285714285714286
3170,DE,10,2020-03-24,104,17.0,12.428571428571429
3221,DE,10,2020-03-25,119,15.0,13.285714285714286
3272,DE,10,2020-03-26,119,0.0,12.714285714285714
3323,DE,10,2020-03-27,165,46.0,18.0
3374,DE,10,2020-03-28,214,49.0,24.142857142857142
3425,DE,10,2020-03-29,232,18.0,25.142857142857142
3476,DE,10,2020-03-30,264,32.0,25.285714285714285
3527,DE,10,2020-03-31,319,55.0,30.714285714285715
3578,DE,10,2020-04-01,368,49.0,35.57142857142857
3629,DE,10,2020-04-02,393,25.0,39.142857142857146
3680,DE,10,2020-04-03,450,57.0,40.714285714285715
3731,DE,10,2020-04-04,593,143.0,54.142857142857146
3782,DE,10,2020-04-05,673,80.0,63.0
3833,DE,10,2020-04-06,783,110.0,74.14285714285714
3884,DE,10,2020-04-07,928,145.0,87.0
3935,DE,10,2020-04-08,1116,188.0,106.85714285714286
3986,DE,10,2020-04-09,1209,93.0,116.57142857142857
4037,DE,10,2020-04-10,1326,117.0,125.14285714285714
4088,DE,10,2020-04-11,1479,153.0,126.57142857142857
4139,DE,10,2020-04-12,1638,159.0,137.85714285714286
4190,DE,10,2020-04-13,1761,123.0,139.71428571428572
4241,DE,10,2020-04-14,1926,165.0,142.57142857142858
4292,DE,10,2020-04-15,2014,88.0,128.28571428571428
4343,DE,10,2020-04-16,2075,61.0,123.71428571428571
4394,DE,10,2020-04-17,2323,248.0,142.42857142857142
4445,DE,10,2020-04-18,2538,215.0,151.28571428571428
4496,DE,10,2020-04-19,2538,0.0,128.57142857142858
4547,DE,10,2020-04-20,2745,207.0,140.57142857142858
4598,DE,10,2020-04-21,2931,186.0,143.57142857142858
4649,DE,10,2020-04-22,3200,269.0,169.42857142857142
4700,DE,10,2020-04-23,3308,108.0,176.14285714285714
4751,DE,10,2020-04-24,3442,134.0,159.85714285714286
4802,DE,10,2020-04-25,3576,134.0,148.28571428571428
4853,DE,10,2020-04-26,4034,458.0,213.71428571428572
4904,DE,10,2020-04-27,4162,128.0,202.42857142857142
4955,DE,10,2020-04-28,4575,413.0,234.85714285714286
5006,DE,10,2020-04-29,4655,80.0,207.85714285714286
5057,DE,10,2020-04-30,4734,79.0,203.71428571428572
5108,DE,10,2020-05-01,4918,184.0,210.85714285714286
5159,DE,10,2020-05-02,5038,120.0,208.85714285714286
5210,DE,10,2020-05-03,5208,170.0,167.71428571428572
5261,DE,10,2020-05-04,5288,80.0,160.85714285714286
5312,DE,10,2020-05-05,5371,83.0,113.71428571428571
5363,DE,10,2020-05-06,5778,407.0,160.42857142857142
5414,DE,10,2020-05-07,5939,161.0,172.14285714285714
5465,DE,10,2020-05-08,6111,172.0,170.42857142857142
5516,DE,10,2020-05-09,6280,169.0,177.42857142857142
5567,DE,10,2020-05-10,6447,167.0,177.0
5618,DE,10,2020-05-11,6555,108.0,181.0
5669,DE,10,2020-05-12,6741,186.0,195.71428571428572
5720,DE,10,2020-05-13,6952,211.0,167.71428571428572
5771,DE,10,2020-05-14,7214,262.0,182.14285714285714
5822,DE,10,2020-05-15,7366,152.0,179.28571428571428
5873,DE,10,2020-05-16,7537,171.0,179.57142857142858
5924,DE,10,2020-05-17,7670,133.0,174.71428571428572
5975,DE,10,2020-05-18,7870,200.0,187.85714285714286
6026,DE,10,2020-05-19,8037,167.0,185.14285714285714
6077,DE,10,2020-05-20,8194,157.0,177.42857142857142
6128,DE,10,2020-05-21,8386,192.0,167.42857142857142
6179,DE,10,2020-05-22,8529,143.0,166.14285714285714
6230,DE,10,2020-05-23,8690,161.0,164.71428571428572
6281,DE,10,2020-05-24,8809,119.0,162.71428571428572
6332,DE,10,2020-05-25,8965,156.0,156.42857142857142
6383,DE,10,2020-05-26,9066,101.0,147.0
6434,DE,10,2020-05-27,9096,30.0,128.85714285714286
6485,DE,10,2020-05-28,9171,75.0,112.14285714285714
6536,DE,10,2020-05-29,9236,65.0,101.0
6587,DE,10,2020-05-30,9422,186.0,104.57142857142857
6638,DE,10,2020-05-31,9498,76.0,98.42857142857143
6689,DE,10,2020-06-01,9605,107.0,91.42857142857143
6740,DE,10,2020-06-02,9685,80.0,88.42857142857143
6791,DE,10,2020-06-03,9712,27.0,88.0
6842,DE,10,2020-06-04,9746,34.0,82.14285714285714
6893,DE,10,2020-06-05,9773,27.0,76.71428571428571
6944,DE,10,2020-06-06,9845,72.0,60.42857142857143
6995,DE,10,2020-06-07,9942,97.0,63.42857142857143
7046,DE,10,2020-06-08,9972,30.0,52.42857142857143
7097,DE,10,2020-06-09,10020,48.0,47.857142857142854
7148,DE,10,2020-06-10,10056,36.0,49.142857142857146
7199,DE,10,2020-06-11,10065,9.0,45.57142857142857
7250,DE,10,2020-06-12,10173,108.0,57.142857142857146
7301,DE,10,2020-06-13,10229,56.0,54.857142857142854
7352,DE,10,2020-06-14,10264,35.0,46.0
7403,DE,10,2020-06-15,10340,76.0,52.57142857142857
7454,DE,10,2020-06-16,10401,61.0,54.42857142857143
7505,DE,10,2020-06-17,10444,43.0,55.42857142857143
7556,DE,10,2020-06-18,10499,55.0,62.0
7607,DE,10,2020-06-19,10611,112.0,62.57142857142857
7658,DE,10,2020-06-20,10679,68.0,64.28571428571429
7709,DE,10,2020-06-21,10775,96.0,73.0
7760,DE,10,2020-06-22,10820,45.0,68.57142857142857
7811,DE,10,2020-06-23,10847,27.0,63.714285714285715
7862,DE,10,2020-06-24,10886,39.0,63.142857142857146
7913,DE,10,2020-06-25,10961,75.0,66.0
7964,DE,10,2020-06-26,11017,56.0,58.0
8015,DE,10,2020-06-27,11091,74.0,58.857142857142854
8066,DE,10,2020-06-28,11222,131.0,63.857142857142854
8117,DE,10,2020-06-29,11376,154.0,79.42857142857143
8168,DE,10,2020-06-30,11479,103.0,90.28571428571429
8219,DE,10,2020-07-01,11510,31.0,89.14285714285714
8270,DE,10,2020-07-02,11731,221.0,110.0
8321,DE,10,2020-07-03,11923,192.0,129.42857142857142
8372,DE,10,2020-07-04,12100,177.0,144.14285714285714
8423,DE,10,2020-07-05,12128,28.0,129.42857142857142
8474,DE,10,2020-07-06,12293,165.0,131.0
8525,DE,10,2020-07-07,12414,121.0,133.57142857142858
8576,DE,10,2020-07-08,12462,48.0,136.0
8627,DE,10,2020-07-09,12531,69.0,114.28571428571429
8678,DE,10,2020-07-10,12652,121.0,104.14285714285714
8729,DE,10,2020-07-11,12743,91.0,91.85714285714286
8780,DE,10,2020-07-12,12804,61.0,96.57142857142857
8831,DE,10,2020-07-13,12879,75.0,83.71428571428571
8882,DE,10,2020-07-14,12972,93.0,79.71428571428571
8933,DE,10,2020-07-15,13050,78.0,84.0
8984,DE,10,2020-07-16,13114,64.0,83.28571428571429
9035,DE,10,2020-07-17,13355,241.0,100.42857142857143
9086,DE,10,2020-07-18,13429,74.0,98.0
9137,DE,10,2020-07-19,13519,90.0,102.14285714285714
9188,DE,10,2020-07-20,13624,105.0,106.42857142857143
9239,DE,10,2020-07-21,13746,122.0,110.57142857142857
