State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Incremental Deaths,death moving_avg
SC,45,9/24/20,142707,1021,1037.571429,3277,16,17.71428571
SC,45,9/25/20,143901,1194,1083.285714,3295,18,17.42857143
SC,45,9/26/20,145270,1369,1147.285714,3321,26,19.57142857
SC,45,9/27/20,145880,610,1167.428571,3324,3,18.28571429
SC,45,9/28/20,146429,549,1186.571429,3335,11,18.14285714
SC,45,9/29/20,147603,1174,973.7142857,3356,21,17
SC,45,9/30/20,147929,326,891.8571429,3374,18,16.14285714
SC,45,10/1/20,148319,390,801.7142857,3395,21,16.85714286
SC,45,10/2/20,149185,866,754.8571429,3406,11,15.85714286
SC,45,10/3/20,150891,1706,803,3438,32,16.71428571
SC,45,10/4/20,151580,689,814.2857143,3450,12,18
SC,45,10/5/20,152159,579,818.5714286,3450,0,16.42857143
SC,45,10/6/20,152968,809,766.4285714,3469,19,16.14285714
SC,45,10/7/20,153701,733,824.5714286,3501,32,18.14285714
SC,45,10/8/20,154751,1050,918.8571429,3513,12,16.85714286
SC,45,10/9/20,155676,925,927.2857143,3529,16,17.57142857
SC,45,10/10/20,156621,945,818.5714286,3549,20,15.85714286
SC,45,10/11/20,157406,785,832.2857143,3551,2,14.42857143
SC,45,10/12/20,158054,648,842.1428571,3558,7,15.42857143
SC,45,10/13/20,158883,829,845,3574,16,15
SC,45,10/14/20,159808,925,872.4285714,3592,18,13
SC,45,10/15/20,161104,1296,907.5714286,3606,14,13.28571429
SC,45,10/16/20,162249,1145,939,3614,8,12.14285714
SC,45,10/17/20,163210,961,941.2857143,3636,22,12.42857143
SC,45,10/18/20,163982,772,939.4285714,3649,13,14
SC,45,10/19/20,164601,619,935.2857143,3660,11,14.57142857
SC,45,10/20/20,165478,877,942.1428571,3695,35,17.28571429
SC,45,10/21/20,166347,869,934.1428571,3707,12,16.42857143
SC,45,10/22/20,167482,1135,911.1428571,3754,47,21.14285714
SC,45,10/23/20,168548,1066,899.8571429,3776,22,23.14285714
SC,45,10/24/20,169340,792,875.7142857,3792,16,22.28571429
SC,45,10/25/20,170676,1336,956.2857143,3801,9,21.71428571
SC,45,10/26/20,171500,824,985.5714286,3820,19,22.85714286
SC,45,10/27/20,172576,1076,1014,3840,20,20.71428571
SC,45,10/28/20,173479,903,1018.857143,3873,33,23.71428571
SC,45,10/29/20,174588,1109,1015.142857,3888,15,19.14285714
SC,45,10/30/20,175592,1004,1006.285714,3895,7,17
SC,45,10/31/20,176612,1020,1038.857143,3932,37,20
SC,45,11/1/20,178022,1410,1049.428571,3933,1,18.85714286
SC,45,11/2/20,178916,894,1059.428571,3943,10,17.57142857
SC,45,11/3/20,179948,1032,1053.142857,3966,23,18
SC,45,11/4/20,180868,920,1055.571429,3984,18,15.85714286
SC,45,11/5/20,181634,766,1006.571429,3991,7,14.71428571
SC,45,11/6/20,182872,1238,1040,4004,13,15.57142857
SC,45,11/7/20,184741,1869,1161.285714,4015,11,11.85714286
SC,45,11/8/20,185681,940,1094.142857,4035,20,14.57142857
SC,45,11/9/20,186382,701,1066.571429,4040,5,13.85714286
SC,45,11/10/20,187724,1342,1110.857143,4062,22,13.71428571
SC,45,11/11/20,188995,1271,1161,4076,14,13.14285714
SC,45,11/12/20,190490,1495,1265.142857,4084,8,13.28571429
SC,45,11/13/20,192100,1610,1318.285714,4101,17,13.85714286
SC,45,11/14/20,194014,1914,1324.714286,4110,9,13.57142857
SC,45,11/15/20,195507,1493,1403.714286,4112,2,11
SC,45,11/16/20,195507,0,1303.571429,4112,0,10.28571429
SC,45,11/17/20,195507,0,1111.857143,4112,0,7.142857143
SC,45,11/18/20,195507,0,930.2857143,4112,0,5.142857143
SC,45,11/19/20,201160,5653,1524.285714,4200,88,16.57142857
SC,45,11/20/20,201160,0,1294.285714,4200,0,14.14285714
SC,45,11/21/20,201160,0,1020.857143,4200,0,12.85714286
SC,45,11/22/20,201160,0,807.5714286,4200,0,12.57142857
SC,45,11/23/20,207552,6392,1720.714286,4288,88,25.14285714
SC,45,11/24/20,210905,3353,2199.714286,4317,29,29.28571429
SC,45,11/25/20,210905,0,2199.714286,4317,0,29.28571429
SC,45,11/26/20,210905,0,1392.142857,4317,0,16.71428571
SC,45,11/27/20,214911,4006,1964.428571,4346,29,20.85714286
SC,45,11/28/20,216129,1218,2138.428571,4353,7,21.85714286
SC,45,11/29/20,216129,0,2138.428571,4353,0,21.85714286
SC,45,11/30/20,217487,1358,1419.285714,4381,28,13.28571429
SC,45,12/1/20,218912,1425,1143.857143,4403,22,12.28571429
SC,45,12/2/20,220835,1923,1418.571429,4444,41,18.14285714
SC,45,12/3/20,223063,2228,1736.857143,4466,22,21.28571429
SC,45,12/4/20,226013,2950,1586,4496,30,21.42857143
SC,45,12/5/20,229235,3222,1872.285714,4517,21,23.42857143
SC,45,12/6/20,232099,2864,2281.428571,4566,49,30.42857143
SC,45,12/7/20,234652,2553,2452.142857,4579,13,28.28571429
SC,45,12/8/20,236954,2302,2577.428571,4585,6,26
SC,45,12/9/20,239444,2490,2658.428571,4612,27,24
SC,45,12/10/20,241686,2242,2660.428571,4626,14,22.85714286
SC,45,12/11/20,245226,3540,2744.714286,4673,47,25.28571429
SC,45,12/12/20,248798,3572,2794.714286,4685,12,24
SC,45,12/13/20,252206,3408,2872.428571,4739,54,24.71428571
SC,45,12/14/20,254776,2570,2874.857143,4751,12,24.57142857
SC,45,12/15/20,257319,2543,2909.285714,4756,5,24.42857143
SC,45,12/16/20,260119,2800,2953.571429,4800,44,26.85714286
SC,45,12/17/20,262774,2655,3012.571429,4843,43,31
SC,45,12/18/20,267076,4302,3121.428571,4872,29,28.42857143
SC,45,12/19/20,270537,3461,3105.571429,4895,23,30
SC,45,12/20/20,273406,2869,3028.571429,4934,39,27.85714286
SC,45,12/21/20,275733,2327,2993.857143,4961,27,30
SC,45,12/22/20,278055,2322,2962.285714,4976,15,31.42857143
SC,45,12/23/20,282230,4175,3158.714286,5028,52,32.57142857
SC,45,12/24/20,285028,2798,3179.142857,5043,15,28.57142857
SC,45,12/25/20,285028,0,2564.571429,5043,0,24.42857143
SC,45,12/26/20,288892,3864,2622.142857,5124,81,32.71428571
SC,45,12/27/20,296179,7287,3253.285714,5155,31,31.57142857
SC,45,12/28/20,298050,1871,3188.142857,5173,18,30.28571429
SC,45,12/29/20,300602,2552,3221,5198,25,31.71428571
SC,45,12/30/20,303475,2873,3035,5249,51,31.57142857
SC,45,12/31/20,307507,4032,3211.285714,5296,47,36.14285714
SC,45,1/1/21,307507,0,3211.285714,5296,0,36.14285714
SC,45,1/2/21,312718,5211,3403.714286,5384,88,37.14285714
SC,45,1/3/21,321669,8951,3641.428571,5467,83,44.57142857
SC,45,1/4/21,325472,3803,3917.428571,5483,16,44.28571429
SC,45,1/5/21,328073,2601,3924.428571,5498,15,42.85714286
SC,45,1/6/21,333235,5162,4251.428571,5582,84,47.57142857
SC,45,1/7/21,338112,4877,4372.142857,5661,79,52.14285714
SC,45,1/8/21,344176,6064,5238.428571,5695,34,57
SC,45,1/9/21,350084,5908,5338,5758,63,53.42857143
SC,45,1/10/21,354525,4441,4693.714286,5811,53,49.14285714
SC,45,1/11/21,357654,3129,4597.428571,5825,14,48.85714286
SC,45,1/12/21,359357,1703,4469.142857,5859,34,51.57142857
SC,45,1/13/21,365378,6021,4591.857143,5910,51,46.85714286
SC,45,1/14/21,371180,5802,4724,5933,23,38.85714286
SC,45,1/15/21,375967,4787,4541.571429,6037,104,48.85714286
SC,45,1/16/21,382422,6455,4619.714286,6108,71,50
SC,45,1/17/21,388184,5762,4808.428571,6237,129,60.85714286
SC,45,1/18/21,391464,3280,4830,6248,11,60.42857143
SC,45,1/19/21,394318,2854,4994.428571,6259,11,57.14285714
SC,45,1/20/21,399843,5525,4923.571429,6328,69,59.71428571
SC,45,1/21/21,404492,4649,4758.857143,6373,45,62.85714286
SC,45,1/22/21,409188,4696,4745.857143,6404,31,52.42857143
SC,45,1/23/21,413789,4601,4481,6479,75,53
SC,45,1/24/21,418325,4536,4305.857143,6544,65,43.85714286
SC,45,1/25/21,421417,3092,4279,6549,5,43
SC,45,1/26/21,423667,2250,4192.714286,6573,24,44.85714286
SC,45,1/27/21,427231,3564,3912.571429,6668,95,48.57142857
SC,45,1/28/21,431169,3938,3811,6902,234,75.57142857
SC,45,1/29/21,435633,4464,3777.857143,6942,40,76.85714286
SC,45,1/30/21,439785,4152,3713.714286,7014,72,76.42857143
SC,45,1/31/21,443386,3601,3580.142857,7042,28,71.14285714
SC,45,2/1/21,445916,2530,3499.857143,7283,241,104.8571429
SC,45,2/2/21,447904,1988,3462.428571,7318,35,106.4285714
SC,45,2/3/21,450794,2890,3366.142857,7394,76,103.7142857
SC,45,2/4/21,453878,3084,3244.142857,7487,93,83.57142857
SC,45,2/5/21,459974,6096,3477.285714,7553,66,87.28571429
SC,45,2/6/21,462988,3014,3314.714286,7611,58,85.28571429
SC,45,2/7/21,466373,3385,3283.857143,7651,40,87
SC,45,2/8/21,468403,2030,3212.428571,7691,40,58.28571429
SC,45,2/9/21,470311,1908,3201,7694,3,53.71428571
SC,45,2/10/21,473140,2829,3192.285714,7742,48,49.71428571
SC,45,2/11/21,476287,3147,3201.285714,7837,95,50
SC,45,2/12/21,480157,3870,2883.285714,7895,58,48.85714286
SC,45,2/13/21,483140,2983,2878.857143,7913,18,43.14285714
SC,45,2/14/21,487293,4153,2988.571429,7998,85,49.57142857
SC,45,2/15/21,489018,1725,2945,8034,36,49
SC,45,2/16/21,490453,1435,2877.428571,8056,22,51.71428571
SC,45,2/17/21,492369,1916,2747,8117,61,53.57142857
SC,45,2/18/21,495044,2675,2679.571429,8156,39,45.57142857
SC,45,2/19/21,497937,2893,2540,8215,59,45.71428571
SC,45,2/20/21,501277,3340,2591,8257,42,49.14285714
SC,45,2/21/21,504149,2872,2408,8324,67,46.57142857
SC,45,2/22/21,505589,1440,2367.285714,8334,10,42.85714286
SC,45,2/23/21,506912,1323,2351.285714,8359,25,43.28571429
SC,45,2/24/21,509044,2132,2382.142857,8399,40,40.28571429
SC,45,2/25/21,511546,2502,2357.428571,8443,44,41
SC,45,2/26/21,513295,1749,2194,8477,34,37.42857143
SC,45,2/27/21,515072,1777,1970.714286,8498,21,34.42857143
SC,45,2/28/21,516823,1751,1810.571429,8546,48,31.71428571
SC,45,3/1/21,517976,1153,1769.571429,8562,16,32.57142857
SC,45,3/2/21,518823,847,1701.571429,8576,14,31
SC,45,3/3/21,519996,1173,1564.571429,8620,44,31.57142857
SC,45,3/4/21,521563,1567,1431,8662,42,31.28571429
SC,45,3/5/21,523258,1695,1423.285714,8701,39,32
SC,45,3/6/21,524457,1199,1340.714286,8719,18,31.57142857
SC,45,3/7/21,525865,1408,1291.714286,8755,36,29.85714286
SC,45,3/8/21,526716,851,1248.571429,8761,6,28.42857143
SC,45,3/9/21,527349,633,1218,8764,3,26.85714286
SC,45,3/10/21,528473,1124,1211,8783,19,23.28571429
SC,45,3/11/21,529392,919,1118.428571,8823,40,23
SC,45,3/12/21,530880,1488,1088.857143,8834,11,19
SC,45,3/13/21,532549,1669,1156,8871,37,21.71428571
SC,45,3/14/21,533422,873,1079.571429,8876,5,17.28571429
SC,45,3/15/21,534188,766,1067.428571,8878,2,16.71428571
SC,45,3/16/21,534869,681,1074.285714,8881,3,16.71428571
SC,45,3/17/21,536100,1231,1089.571429,8933,52,21.42857143
SC,45,3/18/21,537499,1399,1158.142857,8940,7,16.71428571
SC,45,3/19/21,538801,1302,1131.571429,8967,27,19
SC,45,3/20/21,540390,1589,1120.142857,8979,12,15.42857143
SC,45,3/21/21,541582,1192,1165.714286,9009,30,19
SC,45,3/22/21,542203,621,1145,9029,20,21.57142857
SC,45,3/23/21,542912,709,1149,9032,3,21.57142857
SC,45,3/24/21,543932,1020,1118.857143,9059,27,18
SC,45,3/25/21,545257,1325,1108.285714,9085,26,20.71428571
SC,45,3/26/21,546670,1413,1124.142857,9097,12,18.57142857
SC,45,3/27/21,548114,1444,1103.428571,9108,11,18.42857143
SC,45,3/28/21,549202,1088,1088.571429,9126,18,16.71428571
SC,45,3/29/21,550070,868,1123.857143,9126,0,13.85714286
SC,45,3/30/21,550670,600,1108.285714,9130,4,14
SC,45,3/31/21,551631,961,1099.857143,9150,20,13
SC,45,4/1/21,552722,1091,1066.428571,9177,27,13.14285714
SC,45,4/2/21,554037,1315,1052.428571,9184,7,12.42857143
SC,45,4/3/21,555278,1241,1023.428571,9200,16,13.14285714
SC,45,4/4/21,555278,0,868,9200,0,10.57142857
SC,45,4/5/21,556478,1200,915.4285714,9207,7,11.57142857
SC,45,4/6/21,557806,1328,1019.428571,9208,1,11.14285714
SC,45,4/7/21,558631,825,1000,9216,8,9.428571429
SC,45,4/8/21,559597,966,982.1428571,9239,23,8.857142857
SC,45,4/9/21,560762,1165,960.7142857,9248,9,9.142857143
SC,45,4/10/21,561773,1011,927.8571429,9273,25,10.42857143
SC,45,4/11/21,562691,918,1059,9276,3,10.85714286
SC,45,4/12/21,563427,736,992.7142857,9276,0,9.857142857
SC,45,4/13/21,564128,701,903.1428571,9289,13,11.57142857
SC,45,4/14/21,564931,803,900,9304,15,12.57142857
SC,45,4/15/21,566018,1087,917.2857143,9307,3,9.714285714
SC,45,4/16/21,567277,1259,930.7142857,9309,2,8.714285714
SC,45,4/17/21,568258,981,926.4285714,9321,12,6.857142857
SC,45,4/18/21,569279,1021,941.1428571,9336,15,8.571428571
SC,45,4/19/21,570032,753,943.5714286,9352,16,10.85714286
SC,45,4/20/21,570606,574,925.4285714,9355,3,9.428571429
SC,45,4/21/21,571369,763,919.7142857,9365,10,8.714285714
SC,45,4/22/21,572248,879,890,9388,23,11.57142857
SC,45,4/23/21,573225,977,849.7142857,9404,16,13.57142857
SC,45,4/24/21,574226,1001,852.5714286,9414,10,13.28571429
SC,45,4/25/21,574985,759,815.1428571,9430,16,13.42857143
SC,45,4/26/21,575515,530,783.2857143,9433,3,11.57142857
SC,45,4/27/21,575956,441,764.2857143,9435,2,11.42857143
SC,45,4/28/21,576639,683,752.8571429,9472,37,15.28571429
SC,45,4/29/21,577550,911,757.4285714,9495,23,15.28571429
SC,45,4/30/21,578659,1109,776.2857143,9497,2,13.28571429
SC,45,5/1/21,579556,897,761.4285714,9506,9,13.14285714
SC,45,5/2/21,580273,717,755.4285714,9520,14,12.85714286
SC,45,5/3/21,580794,521,754.1428571,9524,4,13
SC,45,5/4/21,581221,427,752.1428571,9524,0,12.71428571
SC,45,5/5/21,581835,614,742.2857143,9536,12,9.142857143
SC,45,5/6/21,582506,671,708,9558,22,9
SC,45,5/7/21,583373,867,673.4285714,9566,8,9.857142857
SC,45,5/8/21,583996,623,634.2857143,9586,20,11.42857143
SC,45,5/9/21,584517,521,606.2857143,9592,6,10.28571429
SC,45,5/10/21,584932,415,591.1428571,9596,4,10.28571429
SC,45,5/11/21,585219,287,571.1428571,9596,0,10.28571429
SC,45,5/12/21,585601,382,538,9603,7,9.571428571
SC,45,5/13/21,585957,356,493,9619,16,8.714285714
SC,45,5/14/21,586585,628,458.8571429,9627,8,8.714285714
SC,45,5/15/21,588110,1525,587.7142857,9638,11,7.428571429
SC,45,5/16/21,588593,483,582.2857143,9653,15,8.714285714
SC,45,5/17/21,588939,346,572.4285714,9654,1,8.285714286
SC,45,5/18/21,589098,159,554.1428571,9656,2,8.571428571
SC,45,5/19/21,589488,390,555.2857143,9667,11,9.142857143
SC,45,5/20/21,589846,358,555.5714286,9669,2,7.142857143
SC,45,5/21/21,590314,468,532.7142857,9672,3,6.428571429
SC,45,5/22/21,590645,331,362.1428571,9674,2,5.142857143
SC,45,5/23/21,590981,336,341.1428571,9684,10,4.428571429
SC,45,5/24/21,591365,384,346.5714286,9690,6,5.142857143
SC,45,5/25/21,591525,160,346.7142857,9705,15,7
SC,45,5/26/21,591862,337,339.1428571,9708,3,5.857142857
SC,45,5/27/21,592243,381,342.4285714,9711,3,6
SC,45,5/28/21,592651,408,333.8571429,9726,15,7.714285714
SC,45,5/29/21,592912,261,323.8571429,9728,2,7.714285714
SC,45,5/30/21,593092,180,301.5714286,9732,4,6.857142857
SC,45,5/31/21,593262,170,271,9736,4,6.571428571
SC,45,6/1/21,593262,0,248.1428571,9736,0,4.428571429
SC,45,6/2/21,593526,264,237.7142857,9739,3,4.428571429
SC,45,6/3/21,593628,102,197.8571429,9739,0,4
SC,45,6/4/21,593727,99,153.7142857,9744,5,2.571428571
SC,45,6/5/21,593948,221,148,9752,8,3.428571429
SC,45,6/6/21,594130,182,148.2857143,9754,2,3.142857143
SC,45,6/7/21,594225,95,137.5714286,9754,0,2.571428571
SC,45,6/8/21,594345,120,154.7142857,9754,0,2.571428571
SC,45,6/9/21,594574,229,149.7142857,9761,7,3.142857143
SC,45,6/10/21,594659,85,147.2857143,9761,0,3.142857143
SC,45,6/11/21,594805,146,154,9776,15,4.571428571
SC,45,6/12/21,594805,0,122.4285714,9776,0,3.428571429
SC,45,6/13/21,594877,72,106.7142857,9780,4,3.714285714
SC,45,6/14/21,595201,324,139.4285714,9790,10,5.142857143
SC,45,6/15/21,595285,84,134.2857143,9790,0,5.142857143
SC,45,6/16/21,595310,25,105.1428571,9786,-4,3.571428571
SC,45,6/17/21,595361,51,100.2857143,9790,4,4.142857143
SC,45,6/18/21,595448,87,91.85714286,9792,2,2.285714286
SC,45,6/19/21,595448,0,91.85714286,9792,0,2.285714286
SC,45,6/20/21,595448,0,81.57142857,9792,0,1.714285714
SC,45,6/21/21,595750,302,78.42857143,9801,9,1.571428571
SC,45,6/22/21,595813,63,75.42857143,9804,3,2
SC,45,6/23/21,595901,88,84.42857143,9804,0,2.571428571
SC,45,6/24/21,596032,131,95.85714286,9805,1,2.142857143
SC,45,6/25/21,596144,112,99.42857143,9819,14,3.857142857
SC,45,6/26/21,596144,0,99.42857143,9819,0,3.857142857
SC,45,6/27/21,596144,0,99.42857143,9819,0,3.857142857
SC,45,6/28/21,596616,472,123.7142857,9814,-5,1.857142857
SC,45,6/29/21,596712,96,128.4285714,9817,3,1.857142857
SC,45,6/30/21,596840,128,134.1428571,9819,2,2.142857143
SC,45,7/1/21,597021,181,141.2857143,9826,7,3
SC,45,7/2/21,597261,240,159.5714286,9830,4,1.571428571
SC,45,7/3/21,597261,0,159.5714286,9830,0,1.571428571
SC,45,7/4/21,597261,0,159.5714286,9830,0,1.571428571
SC,45,7/5/21,597961,700,192.1428571,9841,11,3.857142857
SC,45,7/6/21,598093,132,197.2857143,9841,0,3.428571429
SC,45,7/7/21,598229,136,198.4285714,9843,2,3.428571429
SC,45,7/8/21,598511,282,212.8571429,9844,1,2.571428571
SC,45,7/9/21,598918,407,236.7142857,9846,2,2.285714286
SC,45,7/10/21,598918,0,236.7142857,9846,0,2.285714286
SC,45,7/11/21,598918,0,236.7142857,9846,0,2.285714286
SC,45,7/12/21,600027,1109,295.1428571,9856,10,2.142857143
SC,45,7/13/21,600283,256,312.8571429,9856,0,2.142857143
SC,45,7/14/21,600607,324,339.7142857,9860,4,2.428571429
SC,45,7/15/21,601232,625,388.7142857,9865,5,3
SC,45,7/16/21,601803,571,412.1428571,9862,-3,2.285714286
SC,45,7/17/21,601803,0,412.1428571,9862,0,2.285714286
SC,45,7/18/21,601803,0,412.1428571,9862,0,2.285714286
SC,45,7/19/21,603641,1838,516.2857143,9857,-5,0.142857143
SC,45,7/20/21,603973,332,527.1428571,9860,3,0.571428571
SC,45,7/21/21,604650,677,577.5714286,9870,10,1.428571429
SC,45,7/22/21,605590,940,622.5714286,9876,6,1.571428571
SC,45,7/23/21,606833,1243,718.5714286,9878,2,2.285714286
SC,45,7/24/21,606833,0,718.5714286,9878,0,2.285714286
SC,45,7/25/21,606833,0,718.5714286,9878,0,2.285714286
SC,45,7/26/21,610477,3644,976.5714286,9882,4,3.571428571
SC,45,7/27/21,611594,1117,1088.714286,9883,1,3.285714286
SC,45,7/28/21,613033,1439,1197.571429,9894,11,3.428571429
SC,45,7/29/21,614912,1879,1331.714286,9904,10,4
SC,45,7/30/21,617148,2236,1473.571429,9904,0,3.714285714
SC,45,7/31/21,617148,0,1473.571429,9904,0,3.714285714
SC,45,8/1/21,617148,0,1473.571429,9904,0,3.714285714
SC,45,8/2/21,623947,6799,1924.285714,9915,11,4.714285714
SC,45,8/3/21,626038,2091,2063.428571,9917,2,4.857142857
SC,45,8/4/21,628202,2164,2167,9930,13,5.142857143
SC,45,8/5/21,631037,2835,2303.571429,9939,9,5
SC,45,8/6/21,634310,3273,2451.714286,9950,11,6.571428571
SC,45,8/7/21,634310,0,2451.714286,9950,0,6.571428571
SC,45,8/8/21,634310,0,2451.714286,9950,0,6.571428571
SC,45,8/9/21,643621,9311,2810.571429,9981,31,9.428571429
SC,45,8/10/21,645859,2238,2831.571429,9992,11,10.71428571
SC,45,8/11/21,648508,2649,2900.857143,10007,15,11
SC,45,8/12/21,651787,3279,2964.285714,10019,12,11.42857143
SC,45,8/13/21,656313,4526,3143.285714,10039,20,12.71428571
SC,45,8/14/21,656313,0,3143.285714,10039,0,12.71428571
SC,45,8/15/21,656313,0,3143.285714,10039,0,12.71428571
SC,45,8/16/21,667352,11039,3390.142857,10108,69,18.14285714
SC,45,8/17/21,669638,2286,3397,10115,7,17.57142857
SC,45,8/18/21,673172,3534,3523.428571,10140,25,19
SC,45,8/19/21,676431,3259,3520.571429,10182,42,23.28571429
SC,45,8/20/21,681659,5228,3620.857143,10213,31,24.85714286
SC,45,8/21/21,681659,0,3620.857143,10213,0,24.85714286
SC,45,8/22/21,681659,0,3620.857143,10213,0,24.85714286
SC,45,8/23/21,695489,13830,4019.571429,10314,101,29.42857143
SC,45,8/24/21,699197,3708,4222.714286,10324,10,29.85714286
SC,45,8/25/21,702894,3697,4246,10357,33,31
SC,45,8/26/21,707435,4541,4429.142857,10413,56,33
SC,45,8/27/21,714265,6830,4658,10452,39,34.14285714
SC,45,8/28/21,714265,0,4658,10452,0,34.14285714
SC,45,8/29/21,714265,0,4658,10452,0,34.14285714
SC,45,8/30/21,730685,16420,5028,10562,110,35.42857143
SC,45,8/31/21,735287,4602,5155.714286,10598,36,39.14285714
SC,45,9/1/21,740634,5347,5391.428571,10684,86,46.71428571
SC,45,9/2/21,746157,5523,5531.714286,10743,59,47.14285714
SC,45,9/3/21,752378,6221,5444.714286,10781,38,47
SC,45,9/4/21,752378,0,5444.714286,10781,0,47
SC,45,9/5/21,752378,0,5444.714286,10781,0,47
SC,45,9/6/21,769402,17024,5531,10945,164,54.71428571
SC,45,9/7/21,773185,3783,5414,10972,27,53.42857143
SC,45,9/8/21,776342,3157,5101.142857,10996,24,44.57142857
SC,45,9/9/21,779898,3556,4820.142857,11050,54,43.85714286
SC,45,9/10/21,784052,4154,4524.857143,11149,99,52.57142857
SC,45,9/11/21,784052,0,4524.857143,11149,0,52.57142857
SC,45,9/12/21,784052,0,4524.857143,11149,0,52.57142857
SC,45,9/13/21,802328,18276,4703.714286,11306,157,51.57142857
SC,45,9/14/21,806597,4269,4773.142857,11349,43,53.85714286
SC,45,9/15/21,809779,3182,4776.714286,11483,134,69.57142857
SC,45,9/16/21,814254,4475,4908,11532,49,68.85714286
SC,45,9/17/21,819204,4950,5021.714286,11614,82,66.42857143
SC,45,9/18/21,819204,0,5021.714286,11614,0,66.42857143
SC,45,9/19/21,819204,0,5021.714286,11614,0,66.42857143
SC,45,9/20/21,830260,11056,3990.285714,11721,107,59.28571429
SC,45,9/21/21,832466,2206,3695.571429,11828,107,68.42857143
SC,45,9/22/21,834880,2414,3585.857143,11913,85,61.42857143
SC,45,9/23/21,838079,3199,3403.571429,11957,44,60.71428571
SC,45,9/24/21,841600,3521,3199.428571,12080,123,66.57142857
SC,45,9/25/21,841600,0,3199.428571,12080,0,66.57142857
SC,45,9/26/21,841600,0,3199.428571,12080,0,66.57142857
SC,45,9/27/21,850188,8588,2846.857143,12213,133,70.28571429
SC,45,9/28/21,852006,1818,2791.428571,12259,46,61.57142857
SC,45,9/29/21,854874,2868,2856.285714,12372,113,65.57142857
SC,45,9/30/21,857386,2512,2758.142857,12472,100,73.57142857
SC,45,10/1/21,860369,2983,2681.285714,12570,98,70
SC,45,10/2/21,860369,0,2681.285714,12570,0,70
SC,45,10/3/21,860369,0,2681.285714,12570,0,70
SC,45,10/4/21,867315,6946,2446.714286,12702,132,69.85714286
SC,45,10/5/21,868574,1259,2366.857143,12729,27,67.14285714
SC,45,10/6/21,869838,1264,2137.714286,12784,55,58.85714286
SC,45,10/7/21,872011,2173,2089.285714,12856,72,54.85714286
SC,45,10/8/21,874013,2002,1949.142857,12929,73,51.28571429
SC,45,10/9/21,874013,0,1949.142857,12929,0,51.28571429
SC,45,10/10/21,874013,0,1949.142857,12929,0,51.28571429
SC,45,10/11/21,879012,4999,1671,13034,105,47.42857143
SC,45,10/12/21,879985,973,1630.142857,13056,22,46.71428571
SC,45,10/13/21,880984,999,1592.285714,13093,37,44.14285714
SC,45,10/14/21,882455,1471,1492,13114,21,36.85714286
SC,45,10/15/21,883982,1527,1424.142857,13232,118,43.28571429
SC,45,10/16/21,883982,0,1424.142857,13232,0,43.28571429
SC,45,10/17/21,883982,0,1424.142857,13232,0,43.28571429
SC,45,10/18/21,887535,3553,1217.571429,13319,87,40.71428571
SC,45,10/19/21,888189,654,1172,13321,2,37.85714286
SC,45,10/20/21,889096,907,1158.857143,13368,47,39.28571429
SC,45,10/21/21,890003,907,1078.285714,13412,44,42.57142857
SC,45,10/22/21,891072,1069,1012.857143,13472,60,34.28571429
SC,45,10/23/21,891072,0,1012.857143,13472,0,34.28571429
SC,45,10/24/21,891072,0,1012.857143,13472,0,34.28571429
SC,45,10/25/21,893626,2554,870.1428571,13559,87,34.28571429
SC,45,10/26/21,894221,595,861.7142857,13565,6,34.85714286
SC,45,10/27/21,894924,703,832.5714286,13604,39,33.71428571
SC,45,10/28/21,895738,814,819.2857143,13670,66,36.85714286
SC,45,10/29/21,897152,1414,868.5714286,13716,46,34.85714286
SC,45,10/30/21,897152,0,868.5714286,13716,0,34.85714286
SC,45,10/31/21,897152,0,868.5714286,13716,0,34.85714286
SC,45,11/1/21,899481,2329,836.4285714,13753,37,27.71428571
SC,45,11/2/21,899912,431,813,13766,13,28.71428571
SC,45,11/3/21,900464,552,791.4285714,13803,37,28.42857143
SC,45,11/4/21,901314,850,796.5714286,13832,29,23.14285714
SC,45,11/5/21,902329,1015,739.5714286,13841,9,17.85714286
SC,45,11/6/21,902329,0,739.5714286,13841,0,17.85714286
SC,45,11/7/21,902329,0,739.5714286,13841,0,17.85714286
SC,45,11/8/21,904293,1964,687.4285714,13896,55,20.42857143
